_id,imdb_url,aggregate_rating_score,popularity_score,release_date_us,country_of_origin,also_known_as,estimated_budget,opening_weekend_domestic_date,opening_weekend_domestic_gross,worldwide_gross,image_url_big
1002110,https://www.imdb.com/title/tt0179188/?ref_=adv_li_tt,,,May 1973,United States,It Ain't Easy,,,,,https://m.media-amazon.com/images/M/MV5BOTBhZTM1MTctNmIyZi00NDFiLTljOTItZGZhN2Y3YjQ0NzFhXkEyXkFqcGdeQXVyNzUxODg4MjQ@._V1_FMjpg_UX400_.jpg
1002111,https://www.imdb.com/title/tt0070642/?ref_=adv_li_tt,5.1,,"December 4, 1973 (Yugoslavia)",Italy,Bar Silver,1500000,,,,https://m.media-amazon.com/images/M/MV5BMmNjODI3MjAtZjdlMS00NjA2LWExNGMtMzdkODRmNzY5ZDMyXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_FMjpg_UX400_.jpg
1002112,https://www.imdb.com/title/tt0070113/?ref_=adv_li_tt,5.2,,"May 25, 1973",United States,Die kühle Blonde mit der heißen Masche,,,,,https://m.media-amazon.com/images/M/MV5BNTc3MTZkYmYtYzEyNC00OWZjLTlmOWQtNWZkYjU2MDRmZjUzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1002113,https://www.imdb.com/title/tt0167431/?ref_=adv_li_tt,5.0,,"May 25, 1973",United States,Sweet Jesus Preacher Man,,,,,https://m.media-amazon.com/images/M/MV5BZTkzYTEzMDUtZTVjOC00Mjg1LTlhNTgtMjAzNDYxNjI2ODRmXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1002114,https://www.imdb.com/title/tt0070030/?ref_=adv_li_tt,7.2,,"May 24, 1973",United States,Jedan voz za dve bitange,3705000,,,,"https://m.media-amazon.com/images/M/MV5BNDNlMDU5NzktNzNjMS00NjAzLWE3MDItZTJiMTAxYzNjODY2XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX67_CR0,0,67,98_AL_.jpg@._V1_FMjpg_UX400_.jpg"
1002115,https://www.imdb.com/title/tt0070739/?ref_=adv_li_tt,5.5,,"May 24, 1973 (Italy)",France,En annorlunda Love Story,2500000,,,,https://m.media-amazon.com/images/M/MV5BMGQ4MDY2ODctOTJiMS00ZjBhLTlhMzYtZTk3MGI5OTk0ZDc5XkEyXkFqcGdeQXVyMTY0MzA4MDY@._V1_FMjpg_UX400_.jpg
1002116,https://www.imdb.com/title/tt0070518/?ref_=adv_li_tt,7.2,,"May 23, 1973",United States,Pat Garrett and Billy the Kid,4638783,,,7717,https://m.media-amazon.com/images/M/MV5BNGQ5MDcyOGItOGUwOS00OWRjLTkxYjAtNTZlYWJmNjU0YTA1XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX400_.jpg
1002117,https://www.imdb.com/title/tt0070537/?ref_=adv_li_tt,4.8,,"May 25, 1973",United States,Pigs,100000,,,,https://m.media-amazon.com/images/M/MV5BMzkxZGQzYjAtODZlMC00NjFkLTllMGQtYzAwZDI0OWZkOWUyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1002118,https://www.imdb.com/title/tt0070898/?ref_=adv_li_tt,6.1,,"June 1, 1973 (Ireland)",United States,Ilık bir kış günü,3000000,,,,https://m.media-amazon.com/images/M/MV5BMTBlNzdlYTItMTU5YS00NmIzLWE4MDAtM2U5NzIyZThlZWYzXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_FMjpg_UX400_.jpg
1002119,https://www.imdb.com/title/tt0068599/?ref_=adv_li_tt,4.7,,April 1977 (Turkey),Philippines,Uçur beni,,,,,https://m.media-amazon.com/images/M/MV5BZTg0MTM1ZDctOGM0Ni00ZWZhLWIyZGMtOWE4NWQzZmFhMGY1XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_FMjpg_UX400_.jpg
1002120,https://www.imdb.com/title/tt0069808/?ref_=adv_li_tt,6.2,,"June 17, 1973",United States,Love in Blume,,,,,https://m.media-amazon.com/images/M/MV5BYzg1NmMwOGItNDQ4NS00OTBkLThkMTEtYmZlZGRhYTM0MmZjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX400_.jpg
1002121,https://www.imdb.com/title/tt0069994/?ref_=adv_li_tt,4.9,,September 1973,United States,The Forgotten,100000,,,,https://m.media-amazon.com/images/M/MV5BNzU3NGUxNjUtYzE1Yy00OTNhLTgwZGMtYmVkMWVlN2RiNTYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX400_.jpg
1002122,https://www.imdb.com/title/tt0070783/?ref_=adv_li_tt,5.0,,"June 28, 1974 (Ireland)",United States,Der Bucklige vom Horror-Kabinett,500000,,,,https://m.media-amazon.com/images/M/MV5BZDI3ZGQyNmUtY2E4YS00YmI0LTgzYWEtMWY0MzhjZmVjZTMxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX400_.jpg
1002123,https://www.imdb.com/title/tt0070721/?ref_=adv_li_tt,5.3,,"October 4, 1974 (Denmark)",United States,Massakern vid San Miguel,,,,,https://m.media-amazon.com/images/M/MV5BNTJlY2MzNTEtOGI3Yi00NTg4LTlmMWItODBlZGY4NjMxOTQ0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1002124,https://www.imdb.com/title/tt0070048/?ref_=adv_li_tt,4.6,,"May 16, 1973",United States,Sex Through a Window,,,,,https://m.media-amazon.com/images/M/MV5BMDEwZjQ4MmYtMzk2MC00MGYxLTgyOTctNzNjYThkOGMxNjJiXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_FMjpg_UX400_.jpg
1002125,https://www.imdb.com/title/tt0069825/?ref_=adv_li_tt,4.6,,"May 16, 1973",United States,Los hermanos O'Toole,,,,,https://m.media-amazon.com/images/M/MV5BMmNhM2FjYzktYWE5OS00NDllLWI0OWEtODE3ZThjZTU2NzM0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1002126,https://www.imdb.com/title/tt0070714/?ref_=adv_li_tt,5.3,,"October 26, 1973 (France)",United States,Sleeping Beauty,400000,,,,https://m.media-amazon.com/images/M/MV5BNzgyZTMzMjYtMDJhNS00N2NlLTg3NGYtMzIyMDljNDA0OWQzXkEyXkFqcGdeQXVyNzMzMjU5NDY@._V1_FMjpg_UX400_.jpg
1002127,https://www.imdb.com/title/tt0070022/?ref_=adv_li_tt,7.1,,"October 4, 1973 (France)",United States,The Legend of Big John,,,,,https://m.media-amazon.com/images/M/MV5BMmExMWU3NTItNDcxMC00NzY1LTlkMzktMWFmODdkY2JmYjJjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX400_.jpg
1002128,https://www.imdb.com/title/tt0069897/?ref_=adv_li_tt,6.8,,"May 11, 1973",United States,Coffy - Die Raubkatze,500000,,,,https://m.media-amazon.com/images/M/MV5BMTg5MDI4Njc1OF5BMl5BanBnXkFtZTcwNjY4OTEzNA@@._V1_FMjpg_UX400_.jpg
1002129,https://www.imdb.com/title/tt0070157/?ref_=adv_li_tt,4.6,,"May 11, 1973",United States,Harrad-experimentet,400000,,,,https://m.media-amazon.com/images/M/MV5BNGI2MmE2MGUtMDJhYS00YjQ5LWE4NDktZjMwMDQwNTNmMzA0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1002130,https://www.imdb.com/title/tt0068319/?ref_=adv_li_tt,4.8,,"May 10, 1973",United States,Black Force 2,,,,,https://m.media-amazon.com/images/M/MV5BZDEwMGE2NTQtN2Y0Ni00MDk5LWFiNDEtYmNmNjZkMGQ4OTJmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1002131,https://www.imdb.com/title/tt0228694/?ref_=adv_li_tt,8.2,,"May 10, 1973",United States,,,,,,https://m.media-amazon.com/images/M/MV5BZDE4ZGJjZDMtYzczYS00YmY2LWE1ZjQtMDczZDNmNDVlNGFkXkEyXkFqcGdeQXVyNjY5MDE5MTY@._V1_FMjpg_UX400_.jpg
1002132,https://www.imdb.com/title/tt0069758/?ref_=adv_li_tt,3.8,,"May 8, 1973",United States,Bad Charleston Charlie and his Clan,,,,,https://m.media-amazon.com/images/M/MV5BY2I4MjFhNDMtZDNkYy00NzZhLTlmNDctMTU4OGU1NTI2ZDk4L2ltYWdlXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_FMjpg_UX400_.jpg
1002133,https://www.imdb.com/title/tt0070464/?ref_=adv_li_tt,7.6,,"June 20, 1973",United Kingdom,Der Erfolgreiche,,,,,"https://m.media-amazon.com/images/M/MV5BNGQ4NmUwYzctNGIwNC00ZGI0LTlhNTYtNzZiYjQxNmFkNGRhXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX67_CR0,0,67,98_AL_.jpg@._V1_FMjpg_UX400_.jpg"
1002134,https://www.imdb.com/title/tt0072189/?ref_=adv_li_tt,4.2,,"May 3, 1973",United Kingdom,Son of Drac,,,,,https://m.media-amazon.com/images/M/MV5BOGZjMmQxOTAtMjZmNy00NmQ4LTg1YzYtZTE5OTlhOWMxYTEyXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_FMjpg_UX400_.jpg
1002135,https://www.imdb.com/title/tt0324659/?ref_=adv_li_tt,2.1,,"May 3, 1973 (Mexico)",Mexico,"Zindy, the Swamp-Boy",,,,,https://m.media-amazon.com/images/M/MV5BNWYwYmJkODMtMzhjZC00OGFlLWI5MWYtNDc4NjNhMzAzODBiXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_FMjpg_UX400_.jpg
1002136,https://www.imdb.com/title/tt0068324/?ref_=adv_li_tt,3.8,,April 1975 (United Kingdom),United States,Bummer: A Far Out Trip Through a Hard Rock Tunnel,,,,,https://m.media-amazon.com/images/M/MV5BNDAzNGFkMzYtYzUxMy00ZmQzLThiZTQtMGRjMDcyYjY5YzA4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1002137,https://www.imdb.com/title/tt0073078/?ref_=adv_li_tt,4.0,,"January 3, 1977 (Denmark)",United States,Atomic City,,,,,https://m.media-amazon.com/images/M/MV5BMTc1MjAxNjg1Ml5BMl5BanBnXkFtZTgwNTQ1MTYxODE@._V1_FMjpg_UX400_.jpg
1002138,https://www.imdb.com/title/tt14354024/?ref_=adv_li_tt,,,"May 2, 1973",United States,,,,,,
1002139,https://www.imdb.com/title/tt0076295/?ref_=adv_li_tt,5.1,,"May 6, 1977",United States,At the Hour of Our Death,1500,,,,https://m.media-amazon.com/images/M/MV5BOTAwNDY2YTUtNjk2OS00YTkyLWFhNmEtNjM0NDg1NTNmODc5XkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_FMjpg_UX400_.jpg
1002140,https://www.imdb.com/title/tt0070142/?ref_=adv_li_tt,4.4,,"May 1, 1973",United States,The Drifter,,,,,https://m.media-amazon.com/images/M/MV5BMWM1ODlkNTItYmRjNS00Nzc1LWExMTQtODEyYmM3NmQ3ZjU4XkEyXkFqcGdeQXVyNTUyNzA5ODE@._V1_FMjpg_UX400_.jpg
1002141,https://www.imdb.com/title/tt0070926/?ref_=adv_li_tt,4.5,,April 1973,Philippines,Liebesgrüsse aus Fernost,110000,,,,https://m.media-amazon.com/images/M/MV5BNDdlY2FjNzItY2FmZi00NTM2LWE4ZGMtNmE1MTI1Yjc4ZjE3XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_FMjpg_UX400_.jpg
1002142,https://www.imdb.com/title/tt0070300/?ref_=adv_li_tt,6.2,,"April 30, 1973",United States,"Lemora, the Lady Dracula",,,,,https://m.media-amazon.com/images/M/MV5BMzIwNDVkYmEtYjFjMi00MGVlLTgxZDktNGVjYjM1M2U2MWI4XkEyXkFqcGdeQXVyMzU4ODM5Nw@@._V1_FMjpg_UX400_.jpg
1002143,https://www.imdb.com/title/tt0070727/?ref_=adv_li_tt,4.9,,April 1973,United States,Stacy and Her Gang-Busters,100000,,,,https://m.media-amazon.com/images/M/MV5BZWY3ZWZjNjMtOTA5MC00YmY0LWFhODQtMzQyN2U5YWUyNGU3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1002144,https://www.imdb.com/title/tt0068892/?ref_=adv_li_tt,5.7,,April 1973,United States,Confessions of a Dirty Cop,,,,,https://m.media-amazon.com/images/M/MV5BOTY5MjBlZGQtNGQ5OC00NTcxLWIwMzQtNzUzYTZjODcxNDUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX400_.jpg
1002145,https://www.imdb.com/title/tt0070730/?ref_=adv_li_tt,5.3,,April 1973,United States,The Daredevil,,,,,https://m.media-amazon.com/images/M/MV5BMTc3NGQ0ZjktMzJjNy00ZWQ5LThiNzctODg3OTM1YmI5NWVlXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_FMjpg_UX400_.jpg
1002146,https://www.imdb.com/title/tt0070102/?ref_=adv_li_tt,6.3,,"April 27, 1973",United States,Camper John,125000,,,,https://m.media-amazon.com/images/M/MV5BYThhODZkZTItZDQ0ZC00YTExLWE1YjQtYmQzZTdhZDMzNjg2XkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_FMjpg_UX400_.jpg
1002147,https://www.imdb.com/title/tt2203396/?ref_=adv_li_tt,,,"April 26, 1973",United States,Escape to Ecstasy,,,,,
1002148,https://www.imdb.com/title/tt0069783/?ref_=adv_li_tt,4.1,,"May 16, 1974 (Mexico)",Philippines,Sea Creatures,200000,,,,https://m.media-amazon.com/images/M/MV5BMDlmYTkwOTgtMDc3OC00OGI5LWFlNWYtYjEwMzdhNTcwMGMwXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_FMjpg_UX400_.jpg
1002149,https://www.imdb.com/title/tt3625450/?ref_=adv_li_tt,,,"April 25, 1973",United States,Comin' Home,,,,,https://m.media-amazon.com/images/M/MV5BNDQyODcxNjUtMDEyYi00NjVmLTgyYWYtNjQ1YjViMTY4MTBmXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1002150,https://www.imdb.com/title/tt0071396/?ref_=adv_li_tt,6.3,,"December 11, 1974",United States,Dead People,,,,,https://m.media-amazon.com/images/M/MV5BNWY3MDc1NDAtMWY0Yy00NDNlLTljZjItOWNmZDRmMGVhZmY2XkEyXkFqcGdeQXVyMzU4ODM5Nw@@._V1_FMjpg_UX400_.jpg
1002151,https://www.imdb.com/title/tt0068619/?ref_=adv_li_tt,6.2,,"March 18, 1988",United States,Black Vampire,,"Jun 3, 2018",3406,21197,https://m.media-amazon.com/images/M/MV5BMTgxNjI5OTI1NF5BMl5BanBnXkFtZTgwNTI2OTY0NTM@._V1_FMjpg_UX400_.jpg
1002152,https://www.imdb.com/title/tt0065643/?ref_=adv_li_tt,5.0,,"September 14, 1973 (West Germany)",United States,Innocent Sally,,,,,https://m.media-amazon.com/images/M/MV5BNmNhZjczNzItMDc2Yy00ZTA1LThlMmItNzA2NDMzZGIzOTU4XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_FMjpg_UX400_.jpg
1002153,https://www.imdb.com/title/tt0068850/?ref_=adv_li_tt,6.6,,April 1973 (United Kingdom),United States,The Widower,,,,,https://m.media-amazon.com/images/M/MV5BNTg3Y2JhZTgtMmZhNS00YTE0LWIxYTQtMjhiZjk4OWI3MGY5XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_FMjpg_UX400_.jpg
1002154,https://www.imdb.com/title/tt0070723/?ref_=adv_li_tt,7.0,936,"May 9, 1973",United States,Make Room! Make Room!,4000000,,,210,https://m.media-amazon.com/images/M/MV5BZmFlYmJhZWItMWYyZS00NjZjLTlhYzgtODkzY2U3ZTQ3ZGMzXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_FMjpg_UX400_.jpg
1002155,https://www.imdb.com/title/tt0068358/?ref_=adv_li_tt,6.0,,1974 (United Kingdom),United Kingdom,Unter tödlicher Sonne,,,,,https://m.media-amazon.com/images/M/MV5BMTQ1NDQ2ODcwNF5BMl5BanBnXkFtZTgwMzE5NjM3NjE@._V1_FMjpg_UX400_.jpg
1002156,https://www.imdb.com/title/tt13598884/?ref_=adv_li_tt,,,"April 13, 1973",United States,,,,,,https://m.media-amazon.com/images/M/MV5BN2Y4Y2M0NjgtY2FmMi00ZDU2LTk5Y2ItNGJjMWQzN2Y3M2YzXkEyXkFqcGdeQXVyMTMyMjUxNA@@._V1_FMjpg_UX400_.jpg
1002157,https://www.imdb.com/title/tt0070643/?ref_=adv_li_tt,7.2,,"April 11, 1973",United States,Asphalt-Blüten,,,,,"https://m.media-amazon.com/images/M/MV5BMTQxNmU4ZDAtNjRjMi00NTZmLWEyZWEtMzczMmM3YWViY2ZmXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX67_CR0,0,67,98_AL_.jpg@._V1_FMjpg_UX400_.jpg"
1002158,https://www.imdb.com/title/tt0070653/?ref_=adv_li_tt,6.4,,"April 19, 1973",United States,Dangerfield,4000000,,,,https://m.media-amazon.com/images/M/MV5BMzM4ZTI0ZmItY2VjZi00MzI4LTlhYTAtYjg2NzJlNGE1N2U0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_FMjpg_UX400_.jpg
1002159,https://www.imdb.com/title/tt0069816/?ref_=adv_li_tt,7.2,,"April 11, 1973",United States,Der Zahlentrick - Ein Millionenspiel,,,,,https://m.media-amazon.com/images/M/MV5BYmZkNzA3ZTMtYzc2MC00OTg3LTgyYTMtMTU3MjE5YmMyNmJjXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1002160,https://www.imdb.com/title/tt0069888/?ref_=adv_li_tt,5.4,,"April 10, 1973",United States,44 Mezunları,,,,,https://m.media-amazon.com/images/M/MV5BOGEyNjZiNDYtODUxZC00NmI5LThjN2YtZjM0NDRlMzkzZTRlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1002161,https://www.imdb.com/title/tt0070510/?ref_=adv_li_tt,8.1,"4,263","May 9, 1973",United States,Mjesec od papira,2500000,,,,https://m.media-amazon.com/images/M/MV5BOWVmYzQwY2MtOTBjNi00MDNhLWI5OGMtN2RiMDYxODI3MjU5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX400_.jpg
1002162,https://www.imdb.com/title/tt0070270/?ref_=adv_li_tt,6.1,,1976 (Portugal),United States,Mordlust,200000,,,,https://m.media-amazon.com/images/M/MV5BNDY5OGQ4YTMtN2VlOC00MjExLWIxMGUtYjhkMGYwODY3MjkxXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_FMjpg_UX400_.jpg
1002163,https://www.imdb.com/title/tt0068699/?ref_=adv_li_tt,7.4,"3,379","April 7, 1973",United States,Ein Fremder ohne Namen,5500000,,,15706540,https://m.media-amazon.com/images/M/MV5BODU5ZTg1YTEtOTFlMC00YzA5LTg5NDUtMWYwNDEzOTUxZWE3XkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_FMjpg_UX400_.jpg
1002164,https://www.imdb.com/title/tt0067716/?ref_=adv_li_tt,5.6,,"March 10, 1976 (France)",United States,The Banana Monster,60000,,,,https://m.media-amazon.com/images/M/MV5BMTgwYWMzZGQtNTY5OC00OTMxLTg1ODItMzE0ZjcxNGU3YTYwXkEyXkFqcGdeQXVyMTE2NzA0Ng@@._V1_FMjpg_UX400_.jpg
1002165,https://www.imdb.com/title/tt0070350/?ref_=adv_li_tt,6.6,,"April 4, 1973",United States,The Mack and His Pack,250000,,,,https://m.media-amazon.com/images/M/MV5BZWFmMDNiM2YtMDcyZC00ODYwLWIxNWYtMTBiYzBiZmZmYWJmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1002166,https://www.imdb.com/title/tt0171526/?ref_=adv_li_tt,6.7,,"April 4, 1973",United States,La sirena,,,,,https://m.media-amazon.com/images/M/MV5BNzc4MDZiMjUtMjY0OS00MTg1LWE0ZTQtNGM4YTA3ODFmOWRhXkEyXkFqcGdeQXVyMjMzMzc0MjM@._V1_FMjpg_UX400_.jpg
1002167,https://www.imdb.com/title/tt0197675/?ref_=adv_li_tt,3.0,,"April 4, 1973",Italy,Soul Brother,,,,,https://m.media-amazon.com/images/M/MV5BOTJiODhhMTMtNTNiNy00N2MxLWFjNDktZjA0NmU4NjhhZWU3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1002168,https://www.imdb.com/title/tt0069923/?ref_=adv_li_tt,6.4,,"April 4, 1973",United States,The Narrow Chute,,,,,https://m.media-amazon.com/images/M/MV5BOGNlOWM0YmItNzZiYy00MWY2LWJmNWQtMzBiMGZkMWI0YWE3XkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_FMjpg_UX400_.jpg
1002169,https://www.imdb.com/title/tt0068274/?ref_=adv_li_tt,4.5,,"April 2, 1973 (South Africa)",United States,Control Factor,,,,,https://m.media-amazon.com/images/M/MV5BODM1YjI4MWEtNmQzYS00NGY0LWFlY2EtOGY2YTUzMDg4ZjcwXkEyXkFqcGdeQXVyNjg2NjExMzY@._V1_FMjpg_UX400_.jpg
1002170,https://www.imdb.com/title/tt0069676/?ref_=adv_li_tt,4.7,,"April 1, 1973",United States,Los ases del cielo,,,,,https://m.media-amazon.com/images/M/MV5BYTFjMTljYjAtNGQzMi00YTlkLThlYzYtZDA3ZmNjYzgyZDcwXkEyXkFqcGdeQXVyMTAyNDU2NDM@._V1_FMjpg_UX400_.jpg
1002171,https://www.imdb.com/title/tt0069754/?ref_=adv_li_tt,6.1,,March 1973,United States,Baby Dehşet Çocuğu,200000,,,,https://m.media-amazon.com/images/M/MV5BMDVjNjBjODktMDVjYi00NmJhLWI3ZWYtMjRmMWRlYWZhMGJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX400_.jpg
1002172,https://www.imdb.com/title/tt0069933/?ref_=adv_li_tt,4.6,,September 1973,Spain,"Hannah, Queen of the Vampires",,,,,https://m.media-amazon.com/images/M/MV5BODQyZTQxNWUtMzA5NS00ODA4LWJhODYtMmFhOGM0ZDQ4MjVmXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_FMjpg_UX400_.jpg
1002173,https://www.imdb.com/title/tt0068364/?ref_=adv_li_tt,5.4,,March 1973,United States,Return to Montclair High,153000,,,,https://m.media-amazon.com/images/M/MV5BNmRjMDYxYmEtZmI3Yy00ZTljLWJiYTMtNDRjODgxNjhhNzk4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1002174,https://www.imdb.com/title/tt0070697/?ref_=adv_li_tt,4.3,,April 1974,United States,Private School,,,,,https://m.media-amazon.com/images/M/MV5BZDRlZTQzZGYtMWI3OS00NDM0LTllN2UtY2E0MTlhNTZhZjc5XkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_FMjpg_UX400_.jpg
1002175,https://www.imdb.com/title/tt0236693/?ref_=adv_li_tt,5.2,,March 1973,United States,,,,,,https://m.media-amazon.com/images/M/MV5BMzNiNDFhZjctOTk0Zi00NTk3LTgxM2EtMDlhODZjZTVjMmRjXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_FMjpg_UX400_.jpg
1002176,https://www.imdb.com/title/tt0069100/?ref_=adv_li_tt,3.7,,March 1973,United States,Sex Pot Swingers,,,,,https://m.media-amazon.com/images/M/MV5BYjliNmM1NTMtOTg5Ny00YTNlLThiNjUtMGI2MWQxYjljZjA2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTI5NjY3MDU@._V1_FMjpg_UX400_.jpg
1002177,https://www.imdb.com/title/tt0070125/?ref_=adv_li_tt,5.7,,"March 31, 1973",United States,Gospel Road,,,,,https://m.media-amazon.com/images/M/MV5BMjJiM2JiZjYtYzc5Zi00OTYyLThmNDEtYzY2MTdkOTAzZTk5XkEyXkFqcGdeQXVyOTM2MTY3MQ@@._V1_FMjpg_UX400_.jpg
1002178,https://www.imdb.com/title/tt0136922/?ref_=adv_li_tt,6.2,,"January 19, 1978 (Australia)",United States,The Naughtiest Show in Town,,,,,https://m.media-amazon.com/images/M/MV5BNDg0ZjFlMGQtNzk4Zi00NGQ1LWIxZmEtZTZmZmIwZWE4NDM1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1002179,https://www.imdb.com/title/tt3519472/?ref_=adv_li_tt,,,March 1973,United States,,,,,,https://m.media-amazon.com/images/M/MV5BZmRmMjlhZDgtMDhjZC00NDRhLThiMTctMzBkNGY4MWRiMWQwXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_FMjpg_UX400_.jpg
1002180,https://www.imdb.com/title/tt0069796/?ref_=adv_li_tt,5.0,,"August 10, 1973 (West Germany)",United States,Sweet Suzy,300000,,,,https://m.media-amazon.com/images/M/MV5BODM3YmMyN2YtYmFkMC00MDNiLWEzNjgtZTZlYWI0OTdkOTMzXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_FMjpg_UX400_.jpg
1002181,https://www.imdb.com/title/tt0069866/?ref_=adv_li_tt,6.0,,"March 23, 1973",United States,Charlie and the Angel,,,,,https://m.media-amazon.com/images/M/MV5BNTUyZWQ5NjctZGNiZC00ZGE1LTg4ZGItY2ZjNjg0NzYzN2JmXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_FMjpg_UX400_.jpg
1002182,https://www.imdb.com/title/tt0265587/?ref_=adv_li_tt,3.3,,"March 23, 1973",United States,Psyched by the 4-D Witch,,,,,https://m.media-amazon.com/images/M/MV5BZjVkZjNkOTAtOTJmMS00OTIxLWI4YzgtMDgxMTEyZGEzYTczXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_FMjpg_UX400_.jpg
1002183,https://www.imdb.com/title/tt0070121/?ref_=adv_li_tt,6.5,,"May 31, 1973 (United Kingdom)",United States,Godspell - Folgt dem Herrn!,1300000,,,,https://m.media-amazon.com/images/M/MV5BN2Q5ZWExMDEtOTkzMy00NDJmLTg1MTctNDA5ZjFhMzk1YzNmXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1002184,https://www.imdb.com/title/tt0198282/?ref_=adv_li_tt,5.7,,"March 21, 1973",United States,The Adventures of Starbird,,,,,https://m.media-amazon.com/images/M/MV5BNmZlZmU3ZTctODA1NC00ZjdiLWJhZjEtZjRjMzk0OTY3NTA2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1002185,https://www.imdb.com/title/tt0264650/?ref_=adv_li_tt,5.2,,"March 21, 1973",United States,God Children,,,,,https://m.media-amazon.com/images/M/MV5BYzcxMzU3ZjMtMTc2Ni00NTU1LWIxOGYtYWJkZDViOTgxYWViXkEyXkFqcGdeQXVyNjg5Nzc3NTU@._V1_FMjpg_UX400_.jpg
1002186,https://www.imdb.com/title/tt0070845/?ref_=adv_li_tt,6.2,,"March 18, 1973",United States,Zwei Menschen unterwegs,1700000,,,,https://m.media-amazon.com/images/M/MV5BZjdjMjdhYzItMjJiYi00ZjQ4LWE4OTAtMzI1Njc5MzdiN2FiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_FMjpg_UX400_.jpg
